Date/Time,HVAC [kW](Hourly),Electrical appliances [kW](Hourly),Hourly Total Load Consumption,PV Generation Trabzon [kW],PV Generation Antalya [kW]
 08/17  04:00:00,0.116922312,0.061073825,0.177996137,0,0
 08/17  05:00:00,0.089586736,0.06541156,0.154998296,0.01474515,0.053953206
 08/17  06:00:00,0.05087246,0.08484581,0.13571827,0.155512182,0.470496672
 08/17  07:00:00,0.119135181,0.109439254,0.228574435,0.408314268,1.037047464
 08/17  08:00:00,0.174934036,0.115001973,0.289936009,0.669485982,1.57801191
 08/17  09:00:00,0.328362846,0.118440819,0.446803666,1.062015918,2.03707758
 08/17  10:00:00,0.672580351,0.109439254,0.782019605,1.401266712,2.401605774
 08/17  11:00:00,0.829381353,0.118127012,0.947508366,1.794386454,2.547568716
 08/17  12:00:00,1.104831971,0.129668263,1.234500233,1.708948842,2.50864152
 08/17  13:00:00,1.374921941,0.11663048,1.491552421,1.898641686,2.228876874
 08/17  14:00:00,1.664422694,0.113218333,1.777641028,1.786241514,1.941191976
 08/17  15:00:00,1.954497356,0.129668263,2.084165619,1.407192858,1.502909946
 08/17  16:00:00,2.125111986,0.176405183,2.301517169,0.986352234,0.99157623
 08/17  17:00:00,2.463891492,0.253803796,2.717695288,0.537229008,0.44066934
 08/17  18:00:00,2.272223326,0.215016545,2.487239871,0.162028134,0.065356122
 08/17  19:00:00,1.890413275,0.143443455,2.03385673,0,0
 08/17  20:00:00,1.510606683,0.110983711,1.621590395,0,0
 08/17  21:00:00,1.215792779,0.096706534,1.312499313,0,0
 08/17  22:00:00,0.938984011,0.082547897,1.021531907,0,0
 08/17  23:00:00,0.704259434,0.07237235,0.776631784,0,0
 08/17  24:00:00,0.50034873,0.065988171,0.566336901,0,0
 08/18  01:00:00,0.361374344,0.064748776,0.42612312,0,0
 08/18  02:00:00,0.260586047,0.059173769,0.319759816,0,0
 08/18  03:00:00,0.190418898,0.057545261,0.247964159,0,0
 08/18  04:00:00,0.136903542,0.061073825,0.197977367,0,0
 08/18  05:00:00,0.123278997,0.06541156,0.188690558,0.01530687,0.049740306
 08/18  06:00:00,0.108234533,0.08484581,0.193080342,0.16654998,0.434153388
 08/18  07:00:00,0.156603158,0.109439254,0.266042412,0.365735892,0.974050566
 08/18  08:00:00,0.195408149,0.115001973,0.310410121,0.596097264,1.48181736
 08/18  09:00:00,0.351465267,0.118440819,0.469906086,0.829997472,1.908752646
 08/18  10:00:00,0.676601606,0.109439254,0.786040859,1.058364738,2.30122641
 08/18  11:00:00,0.804434717,0.118127012,0.92256173,1.18157802,2.41286826
 08/18  12:00:00,0.994013373,0.129668263,1.123681635,1.197081492,2.407419576
 08/18  13:00:00,1.30802891,0.11663048,1.424659391,1.220729904,2.147933022
 08/18  14:00:00,1.745495372,0.113218333,1.858713705,1.205507292,1.690018878
 08/18  15:00:00,2.106102692,0.129668263,2.235770954,1.21654509,1.40219355
 08/18  16:00:00,2.334625678,0.176405183,2.511030861,1.025953494,0.895213164
 08/18  17:00:00,2.685973687,0.253803796,2.939777484,0.53068497,0.397585416
 08/18  18:00:00,2.446491457,0.215016545,2.661508001,0.14239602,0.055778796
 08/18  19:00:00,2.039903158,0.143443455,2.183346612,0,0
 08/18  20:00:00,1.64694553,0.110983711,1.757929241,0,0
 08/18  21:00:00,1.344083517,0.096706534,1.440790051,0,0
 08/18  22:00:00,1.057818635,0.082547897,1.140366532,0,0
 08/18  23:00:00,0.811110835,0.07237235,0.883483185,0,0
 08/18  24:00:00,0.594526773,0.065988171,0.660514945,0,0
 08/19  01:00:00,0.501611638,0.087504247,0.589115885,0,0
 08/19  02:00:00,0.403898453,0.074328183,0.478226636,0,0
 08/19  03:00:00,0.329726543,0.065592882,0.395319425,0,0
 08/19  04:00:00,0.273970133,0.076271989,0.350242122,0,0
 08/19  05:00:00,0.250786942,0.089557052,0.340343994,0.014239602,0.046987878
 08/19  06:00:00,0.22862493,0.146457255,0.375082185,0.121528122,0.445556304
 08/19  07:00:00,0.279401633,0.230459914,0.509861547,0.36638187,1.00575966
 08/19  08:00:00,0.295641927,0.302340099,0.597982027,0.67223841,1.55371752
 08/19  09:00:00,0.450787859,0.375885576,0.826673435,0.94804293,2.056850124
 08/19  10:00:00,0.776869414,0.397685472,1.174554886,0.637243254,2.33380617
 08/19  11:00:00,0.852970245,0.413557851,1.266528096,1.018061328,2.503614126
 08/19  12:00:00,0.939453906,0.398337607,1.337791513,0.72911256,2.444942472
 08/19  13:00:00,1.071975914,0.363033203,1.435009117,1.404328086,2.334845352
 08/19  14:00:00,1.253349258,0.333756918,1.587106176,1.379809008,2.006098722
 08/19  15:00:00,1.430705233,0.338603716,1.769308949,0.951048132,1.571158926
 08/19  16:00:00,1.554840754,0.37937805,1.934218804,0.540318468,1.057213212
 08/19  17:00:00,1.834727713,0.455674461,2.290402174,0.258503544,0.385424178
 08/19  18:00:00,1.687743457,0.417464301,2.105207757,0.067743432,0.05799759
 08/19  19:00:00,1.4597893,0.349528381,1.809317681,0,0
 08/19  20:00:00,1.244148802,0.316986698,1.561135501,0,0
 08/19  21:00:00,1.086059289,0.302828611,1.3888879,0,0
 08/19  22:00:00,0.899640748,0.244907228,1.144547976,0,0
 08/19  23:00:00,0.722190624,0.162581134,0.884771758,0,0
 08/19  24:00:00,0.555042542,0.104554582,0.659597124,0,0
 08/20  01:00:00,0.437643645,0.087504247,0.525147891,0,0
 08/20  02:00:00,0.344243277,0.074328183,0.41857146,0,0
 08/20  03:00:00,0.275065942,0.065592882,0.340658824,0,0
 08/20  04:00:00,0.22541211,0.076271989,0.301684099,0,0
 08/20  05:00:00,0.20647648,0.089557052,0.296033532,0.01769418,0.049319016
 08/20  06:00:00,0.208970459,0.146457255,0.355427714,0.17315019,0.465441192
 08/20  07:00:00,0.265708726,0.230459914,0.496168639,0.485494596,1.036598088
 08/20  08:00:00,0.290767886,0.302340099,0.593107985,0.873923976,1.580286876
 08/20  09:00:00,0.414155062,0.375885576,0.790040638,1.161328014,2.035982226
 08/20  10:00:00,0.741327369,0.397685472,1.139012841,1.44769287,2.365431006
 08/20  11:00:00,0.899252626,0.413557851,1.312810477,1.896872268,2.518499706
 08/20  12:00:00,1.155297124,0.398337607,1.553634731,2.16767748,2.482549626
 08/20  13:00:00,1.441149503,0.363033203,1.804182706,1.952931924,2.32285263
 08/20  14:00:00,1.754459485,0.333756918,2.088216403,1.876734606,1.986438522
 08/20  15:00:00,2.173586857,0.338603716,2.512190573,1.55961558,1.55512182
 08/20  16:00:00,2.359632311,0.37937805,2.73901036,1.098892836,1.02008352
 08/20  17:00:00,2.67339237,0.455674461,3.129066831,0.613622928,0.459234186
 08/20  18:00:00,2.474075007,0.417464301,2.891539308,0.167589162,0.053194884
 08/20  19:00:00,2.085580591,0.349528381,2.435108972,0,0
 08/20  20:00:00,1.708368154,0.316986698,2.025354852,0,0
 08/20  21:00:00,1.430969968,0.302828611,1.733798579,0,0
 08/20  22:00:00,1.162648968,0.244907228,1.407556196,0,0
 08/20  23:00:00,0.931231308,0.162581134,1.093812442,0,0
 08/20  24:00:00,0.684862263,0.104554582,0.789416844,0,0
 08/21  01:00:00,0.503596597,0.083557222,0.58715382,0,0
 08/21  02:00:00,0.361941684,0.071716944,0.433658628,0,0
 08/21  03:00:00,0.249764442,0.064227478,0.31399192,0,0
 08/21  04:00:00,0.155212373,0.073600834,0.228813207,0,0
 08/21  05:00:00,0.125740054,0.085460359,0.211200413,0,0.044853342
 08/21  06:00:00,0.056887312,0.135831743,0.192719055,0.19224867,0.449347914
 08/21  07:00:00,0.131843392,0.209298552,0.341141944,0.615532776,1.028902524
 08/21  08:00:00,0.155918692,0.269902798,0.42582149,1.13158494,1.58053965
 08/21  09:00:00,0.268370885,0.330854517,0.599225402,1.526530272,1.982337966
 08/21  10:00:00,0.510407775,0.346769243,0.857177018,1.968884772,2.32481865
 08/21  11:00:00,0.64969845,0.361069092,1.010767541,2.144057154,2.512742076
 08/21  12:00:00,0.875231535,0.350527101,1.225758635,2.206660848,2.448031932
 08/21  13:00:00,1.125892027,0.31944517,1.445337197,2.189753076,2.113527672
 08/21  14:00:00,1.410000867,0.294631346,1.704632213,1.981214526,1.868252634
 08/21  15:00:00,1.72834506,0.301544743,2.029889802,1.612585776,1.327653306
 08/21  16:00:00,1.941689109,0.34346013,2.285149239,1.158575586,0.76127103
 08/21  17:00:00,2.325751307,0.420322531,2.746073838,0.566606964,0.317315628
 08/21  18:00:00,2.086590087,0.383153985,2.469744072,0.150007326,0.044123106
 08/21  19:00:00,1.708610026,0.315283627,2.023893653,0,0
 08/21  20:00:00,1.363068629,0.282131328,1.645199957,0,0
 08/21  21:00:00,1.103262242,0.267221753,1.370483995,0,0
 08/21  22:00:00,0.855430216,0.216614016,1.072044232,0,0
 08/21  23:00:00,0.638749114,0.147046288,0.785795402,0,0
 08/21  24:00:00,0.448263567,0.097980898,0.546244466,0,0
 08/22  01:00:00,0.313865273,0.083557222,0.397422495,0,0
 08/22  02:00:00,0.211111132,0.071716944,0.282828076,0,0
 08/22  03:00:00,0.143516771,0.064227478,0.207744249,0,0
 08/22  04:00:00,0.093685906,0.073600834,0.16728674,0,0
 08/22  05:00:00,0.073499358,0.085460359,0.158959717,0,0.04058427
 08/22  06:00:00,0.042778889,0.135831743,0.178610632,0.13888527,0.417751164
 08/22  07:00:00,0.121446085,0.209298552,0.330744637,0.43196268,0.9928401
 08/22  08:00:00,0.163242401,0.269902798,0.4331452,0.718552224,1.55147064
 08/22  09:00:00,0.286476749,0.330854517,0.617331266,1.029014868,1.976018616
 08/22  10:00:00,0.584695893,0.346769243,0.931465136,1.18677393,2.30923092
 08/22  11:00:00,0.746008884,0.361069092,1.107077975,1.423005276,2.502968148
 08/22  12:00:00,0.984642059,0.350527101,1.33516916,1.509369726,2.49656454
 08/22  13:00:00,1.247677442,0.31944517,1.567122612,1.505999406,2.35178121
 08/22  14:00:00,1.66055582,0.294631346,1.955187166,1.559503236,2.02022598
 08/22  15:00:00,1.798251896,0.301544743,2.099796639,1.322373138,1.56410934
 08/22  16:00:00,1.971411773,0.34346013,2.314871903,1.008540174,1.02359427
 08/22  17:00:00,2.22862877,0.420322531,2.648951301,0.501784476,0.458897154
 08/22  18:00:00,2.087178665,0.383153985,2.47033265,0.125151216,0.049375188
 08/22  19:00:00,1.753055179,0.315283627,2.068338806,0,0
 08/22  20:00:00,1.415447744,0.282131328,1.697579072,0,0
 08/22  21:00:00,1.157611039,0.267221753,1.424832792,0,0
 08/22  22:00:00,0.882989272,0.216614016,1.099603288,0,0
 08/22  23:00:00,0.643379158,0.147046288,0.790425446,0,0
 08/22  24:00:00,0.454264763,0.097980898,0.552245661,0,0
 08/23  01:00:00,0.320676499,0.083557222,0.404233722,0,0
 08/23  02:00:00,0.181945556,0.071716944,0.253662501,0,0
 08/23  03:00:00,0.084603003,0.064227478,0.148830481,0,0
 08/23  04:00:00,0.024126867,0.073600834,0.0977277,0,0
 08/23  05:00:00,0,0.085460359,0.085460359,0,0.041061732
 08/23  06:00:00,0,0.135831743,0.135831743,0.18775491,0.438338202
 08/23  07:00:00,0.002876693,0.209298552,0.212175244,0.552226932,1.027076934
 08/23  08:00:00,0.024758416,0.269902798,0.294661215,1.024549194,1.590201234
 08/23  09:00:00,0.154162112,0.330854517,0.485016629,1.507909254,2.070415662
 08/23  10:00:00,0.422129135,0.346769243,0.768898378,1.914819222,2.395567284
 08/23  11:00:00,0.567901618,0.361069092,0.92897071,2.054827932,2.59641027
 08/23  12:00:00,0.818090082,0.350527101,1.168617183,2.149814784,2.597449452
 08/23  13:00:00,1.096812382,0.31944517,1.416257552,2.09886678,2.396746896
 08/23  14:00:00,1.412443147,0.294631346,1.707074492,1.833145134,2.071511016
 08/23  15:00:00,1.780330418,0.301544743,2.081875161,1.48195779,1.635363522
 08/23  16:00:00,1.996977778,0.34346013,2.340437909,1.036036368,1.065807528
 08/23  17:00:00,2.173323406,0.420322531,2.593645937,0.524056674,0.438506718
 08/23  18:00:00,1.922798113,0.383153985,2.305952098,0.12933603,0.047970888
 08/23  19:00:00,1.466299558,0.315283627,1.781583184,0,0
 08/23  20:00:00,1.021031425,0.282131328,1.303162753,0,0
 08/23  21:00:00,0.73957745,0.267221753,1.006799203,0,0
 08/23  22:00:00,0.443080435,0.216614016,0.659694451,0,0
 08/23  23:00:00,0.400042846,0.147046288,0.547089135,0,0
 08/23  24:00:00,0.238253246,0.097980898,0.336234145,0,0
 08/24  01:00:00,0.125921396,0.083557222,0.209478619,0,0
 08/24  02:00:00,0.043514418,0.071716944,0.115231362,0,0
 08/24  03:00:00,0,0.064227478,0.064227478,0,0
 08/24  04:00:00,0,0.073600834,0.073600834,0,0
 08/24  05:00:00,0,0.085460359,0.085460359,0,0.038253132
 08/24  06:00:00,0,0.135831743,0.135831743,0.138716754,0.43322655
 08/24  07:00:00,0,0.209298552,0.209298552,0.513103134,0.927090774
 08/24  08:00:00,0,0.269902798,0.269902798,0.93371907,1.46314017
 08/24  09:00:00,0,0.330854517,0.330854517,1.339954974,1.93807443
 08/24  10:00:00,0.136784763,0.346769243,0.483554005,1.849687788,2.21261508
 08/24  11:00:00,0.27821896,0.361069092,0.639288051,2.03567328,2.416828386
 08/24  12:00:00,0.491936172,0.350527101,0.842463273,2.097013104,2.409582198
 08/24  13:00:00,0.741022347,0.31944517,1.060467517,2.085076554,2.031994014
 08/24  14:00:00,1.030484096,0.294631346,1.325115442,1.740433248,1.71366729
 08/24  15:00:00,1.364297866,0.301544743,1.665842609,1.39418904,1.236795096
 08/24  16:00:00,1.555304695,0.34346013,1.898764825,0.888247836,0.778038372
 08/24  17:00:00,1.88287167,0.420322531,2.303194201,0.440219964,0.41061732
 08/24  18:00:00,1.766567728,0.383153985,2.149721713,0.09942444,0.032355072
 08/24  19:00:00,1.412983761,0.315283627,1.728267388,0,0
 08/24  20:00:00,1.052128215,0.282131328,1.334259543,0,0
 08/24  21:00:00,0.798174799,0.267221753,1.065396552,0,0
 08/24  22:00:00,0.588279726,0.216614016,0.804893742,0,0
 08/24  23:00:00,0.404881156,0.147046288,0.551927444,0,0
 08/24  24:00:00,0.237051024,0.097980898,0.335031923,0,0
 08/25  01:00:00,0.126417935,0.083557222,0.209975157,0,0
 08/25  02:00:00,0.06112474,0.071716944,0.132841685,0,0
 08/25  03:00:00,0.005944276,0.064227478,0.070171754,0,0
 08/25  04:00:00,0,0.073600834,0.073600834,0,0
 08/25  05:00:00,0,0.085460359,0.085460359,0,0.032916792
 08/25  06:00:00,0,0.135831743,0.135831743,0.16837557,0.40823001
 08/25  07:00:00,0,0.209298552,0.209298552,0.510013674,0.984723246
 08/25  08:00:00,0.032388108,0.269902798,0.302290907,0.851960724,1.521446706
 08/25  09:00:00,0.157442974,0.330854517,0.488297492,1.184723652,1.98160773
 08/25  10:00:00,0.41698997,0.346769243,0.763759212,1.525996638,2.154533232
 08/25  11:00:00,0.554920245,0.361069092,0.915989336,1.813288332,2.295159834
 08/25  12:00:00,0.816791658,0.350527101,1.167318759,2.071932306,2.227472574
 08/25  13:00:00,1.114132649,0.31944517,1.433577819,2.09226657,2.071988478
 08/25  14:00:00,1.344089261,0.294631346,1.638720607,1.780287282,1.693333026
 08/25  15:00:00,1.699751205,0.301544743,2.001295947,1.249209108,1.322120364
 08/25  16:00:00,1.839863601,0.34346013,2.183323732,0.799130958,0.823874724
 08/25  17:00:00,2.143357454,0.420322531,2.563679985,0.379835064,0.339896772
 08/25  18:00:00,1.971157852,0.383153985,2.354311837,0.078191424,0.035753478
 08/25  19:00:00,1.628013807,0.315283627,1.943297434,0,0
 08/25  20:00:00,1.299361031,0.282131328,1.581492359,0,0
 08/25  21:00:00,1.04905054,0.267221753,1.316272293,0,0
 08/25  22:00:00,0.826250222,0.216614016,1.042864238,0,0
 08/25  23:00:00,0.631997574,0.147046288,0.779043863,0,0
 08/25  24:00:00,0.459871652,0.097980898,0.557852551,0,0
 08/26  01:00:00,0.31309756,0.087504247,0.400601806,0,0
 08/26  02:00:00,0.241116828,0.074328183,0.315445011,0,0
 08/26  03:00:00,0.177251599,0.065592882,0.242844481,0,0
 08/26  04:00:00,0.13784028,0.076271989,0.21411227,0,0
 08/26  05:00:00,0.128014335,0.089557052,0.217571387,0,0.032355072
 08/26  06:00:00,0.158435846,0.146457255,0.304893101,0.176492424,0.410308374
 08/26  07:00:00,0.190051384,0.230459914,0.420511298,0.554445726,0.98202699
 08/26  08:00:00,0.209905228,0.302340099,0.512245327,1.003119576,1.552565994
 08/26  09:00:00,0.348152979,0.375885576,0.724038555,1.453113468,1.85170998
 08/26  10:00:00,0.65743508,0.397685472,1.055120552,1.95071313,2.138580384
 08/26  11:00:00,0.758663568,0.413557851,1.172221419,2.120127882,2.32875069
 08/26  12:00:00,0.938451566,0.398337607,1.336789173,2.223737136,2.234044698
 08/26  13:00:00,1.169630055,0.363033203,1.532663258,2.033089368,1.85451858
 08/26  14:00:00,1.21168678,0.333756918,1.545443698,1.858956168,1.552088532
 08/26  15:00:00,1.396741466,0.338603716,1.735345181,1.48280037,1.228285038
 08/26  16:00:00,1.550440468,0.37937805,1.929818517,0.98694204,0.77713962
 08/26  17:00:00,1.859630538,0.455674461,2.315304999,0.518579904,0.364443936
 08/26  18:00:00,1.718000089,0.417464301,2.13546439,0.113495526,0.034096404
 08/26  19:00:00,1.481003891,0.349528381,1.830532272,0,0
 08/26  20:00:00,1.228633233,0.316986698,1.545619931,0,0
 08/26  21:00:00,1.046279462,0.302828611,1.349108073,0,0
 08/26  22:00:00,0.835580824,0.244907228,1.080488052,0,0
 08/26  23:00:00,0.63980345,0.162581134,0.802384584,0,0
 08/26  24:00:00,0.47048062,0.104554582,0.575035202,0,0
 08/27  01:00:00,0.335821055,0.087504247,0.423325302,0,0
 08/27  02:00:00,0.242192359,0.074328183,0.316520542,0,0
 08/27  03:00:00,0.173382922,0.065592882,0.238975804,0,0
 08/27  04:00:00,0.121226912,0.076271989,0.197498902,0,0
 08/27  05:00:00,0.107052688,0.089557052,0.19660974,0,0.031681008
 08/27  06:00:00,0.058213045,0.146457255,0.2046703,0.153293388,0.40500012
 08/27  07:00:00,0.128113825,0.230459914,0.358573739,0.548631924,0.977055768
 08/27  08:00:00,0.156894702,0.302340099,0.459234801,0.965765196,1.526108982
 08/27  09:00:00,0.292334335,0.375885576,0.668219911,1.397362758,1.98230988
 08/27  10:00:00,0.668350826,0.397685472,1.066036298,1.976383734,2.1598134
 08/27  11:00:00,0.853094286,0.413557851,1.266652138,2.169559242,2.329087722
 08/27  12:00:00,1.111275617,0.398337607,1.509613224,2.27047224,2.342709432
 08/27  13:00:00,1.381887214,0.363033203,1.744920417,2.175007926,2.005312314
 08/27  14:00:00,1.671359516,0.333756918,2.005116434,1.948803282,1.68670473
 08/27  15:00:00,1.988724708,0.338603716,2.327328423,1.572141936,1.317036798
 08/27  16:00:00,2.187920187,0.37937805,2.567298236,1.081058226,0.807921876
 08/27  17:00:00,2.521593269,0.455674461,2.97726773,0.57140967,0.336975828
 08/27  18:00:00,2.353159911,0.417464301,2.770624212,0.133211898,0.031512492
 08/27  19:00:00,1.882840832,0.349528381,2.232369213,0,0
 08/27  20:00:00,1.433543591,0.316986698,1.75053029,0,0
 08/27  21:00:00,1.164986536,0.302828611,1.467815146,0,0
 08/27  22:00:00,0.907047424,0.244907228,1.151954652,0,0
 08/27  23:00:00,0.687127191,0.162581134,0.849708325,0,0
 08/27  24:00:00,0.495568727,0.104554582,0.600123309,0,0
 08/28  01:00:00,0.350276712,0.083557222,0.433833935,0,0
 08/28  02:00:00,0.265032314,0.071716944,0.336749258,0,0
 08/28  03:00:00,0.195930739,0.064227478,0.260158216,0,0
 08/28  04:00:00,0.141343895,0.073600834,0.214944729,0,0
 08/28  05:00:00,0.104952112,0.085460359,0.190412471,0,0.032326986
 08/28  06:00:00,0.083392039,0.135831743,0.219223782,0.16725213,0.414156156
 08/28  07:00:00,0.161427587,0.209298552,0.370726139,0.554754672,0.98497602
 08/28  08:00:00,0.210382093,0.269902798,0.480284892,0.97332033,1.543831248
 08/28  09:00:00,0.350144374,0.330854517,0.680998892,1.390313172,2.046037014
 08/28  10:00:00,0.728687837,0.346769243,1.07545708,1.775091372,2.366638704
 08/28  11:00:00,0.874046958,0.361069092,1.235116049,2.086452768,2.540041668
 08/28  12:00:00,1.147831627,0.350527101,1.498358728,2.124818244,2.508838122
 08/28  13:00:00,1.504461056,0.31944517,1.823906226,2.051457612,2.29476663
 08/28  14:00:00,1.831888416,0.294631346,2.126519762,1.729423536,1.946584488
 08/28  15:00:00,2.186697609,0.301544743,2.488242351,1.212584964,1.503331236
 08/28  16:00:00,2.406590317,0.34346013,2.750050447,0.833480136,0.969753408
 08/28  17:00:00,2.800143114,0.420322531,3.220465645,0.420138474,0.409802826
 08/28  18:00:00,2.370530972,0.383153985,2.753684957,0.095436228,0.030922686
 08/28  19:00:00,1.830400137,0.315283627,2.145683763,0,0
 08/28  20:00:00,1.373692834,0.282131328,1.655824162,0,0
 08/28  21:00:00,1.083649951,0.267221753,1.350871704,0,0
 08/28  22:00:00,0.822609525,0.216614016,1.039223541,0,0
 08/28  23:00:00,0.601539091,0.147046288,0.74858538,0,0
 08/28  24:00:00,0.409152199,0.097980898,0.507133097,0,0
